ID,SF or Cat no,Ctxt ID,Object category,Condition,Obj Type,Firm ID?,Description,Quantity,Height cm,Width cm,Length cm,Depth cm,Diameter cm,Rim dia cm,Base dia cm,Material,Technique,Appearance,Stylistic date,Figure no,Obj Illustration,Out of copyright,Notes,VS parallels
3374,PisaPDM8400bm,PisaPDM8400,,fragmentary,Mug-Gen,Y,base,5,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3380,PisaPDM8400bs,PisaPDM8400,,fragmentary,Mug-Gen,Y,base,1,,,,,,,7.6,Pottery/ceramic,,slip red,,,0,FALSE,,
3508,PisaPDM8439u,PisaPDM8439,,fragmentary,Mug-Gen,Y,handle & rim,1,,,,,,5,,Pottery/ceramic,,slip red,,,0,FALSE,,
3513,PisaPDM8439z,PisaPDM8439,,fragmentary,Mug-Gen,Y,handle & rim,1,,,,,,5.5,,Pottery/ceramic,,slip red,,,0,FALSE,,
3031,PisaPDM7096l,PisaPDM7096,,intact,Nail,Y,,1,,,,,,,,Cu alloy,,,,4.4,0,FALSE,,
3195,PisaPDM8311g,PisaPDM8311,,intact,Nail,Y,,1,,,,,,,,Iron,,,,4.2,0,FALSE,,
3520,PisaPDM8439ag,PisaPDM8439,,intact,Nail,Y,,1,,,,,,,,Cu alloy,,,,4.3,0,FALSE,,
2567,PisaPDM7010f,PisaPDM7010,,fragmentary,Olla,Y,rim - cookware,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2571,PisaPDM7011c,PisaPDM7011,,fragmentary,Olla,Y,base - cookware,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2572,PisaPDM7011d,PisaPDM7011,,fragmentary,Olla,Y,wall - cookware,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2591,PisaPDM7012p,PisaPDM7012,,fragmentary,Olla,Y,wall - cookware,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2676,PisaPDM7016bf,PisaPDM7016,,fragmentary,Olla,Y,wall,18,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2677,PisaPDM7016bg,PisaPDM7016,,fragmentary,Olla,Y,base,2,,,,,,,10,Pottery/ceramic,,,,,0,FALSE,,
2678,PisaPDM7016bh,PisaPDM7016,,fragmentary,Olla,N,wall & base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2738,PisaPDM7030k,PisaPDM7030,,fragmentary,Olla,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2739,PisaPDM7030l,PisaPDM7030,,fragmentary,Olla,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2750,PisaPDM7034g,PisaPDM7034,,fragmentary,Olla,Y,"rim - ""gruppo 43""",1,,,,,,12,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2751,PisaPDM7034h,PisaPDM7034,,fragmentary,Olla,Y,wall,11,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2776,PisaPDM7038j,PisaPDM7038,,fragmentary,Olla,Y,wall,12,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2777,PisaPDM7038k,PisaPDM7038,,fragmentary,Olla,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2813,PisaPDM7047a,PisaPDM7047,,fragmentary,Olla,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2814,PisaPDM7047b,PisaPDM7047,,fragmentary,Olla,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2836,PisaPDM7056a,PisaPDM7056,,fragmentary,Olla,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2837,PisaPDM7056b,PisaPDM7056,,fragmentary,Olla,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2840,PisaPDM7057a,PisaPDM7057,,fragmentary,Olla,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2845,PisaPDM7061e,PisaPDM7061,,fragmentary,Olla,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2857,PisaPDM7065i,PisaPDM7065,,fragmentary,Olla,Y,base,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2858,PisaPDM7065j,PisaPDM7065,,fragmentary,Olla,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2872,PisaPDM7074a,PisaPDM7074,,fragmentary,Olla,Y,rim & wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2873,PisaPDM7076a,PisaPDM7076,,fragmentary,Olla,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2891,PisaPDM7084a,PisaPDM7084,,fragmentary,Olla,Y,wall,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2956,PisaPDM7090u,PisaPDM7090,,fragmentary,Olla,Y,rim,1,,,,,,30,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2958,PisaPDM7090w,PisaPDM7090,,fragmentary,Olla,Y,wall,8,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2959,PisaPDM7090x,PisaPDM7090,,fragmentary,Olla,Y,base,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2960,PisaPDM7090y,PisaPDM7090,,fragmentary,Olla,Y,rim,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3079,PisaPDM7144b,PisaPDM7144,,fragmentary,Olla,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3190,PisaPDM8311b,PisaPDM8311,,fragmentary,Olla,Y,wall,3,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3331,PisaPDM8400w,PisaPDM8400,,fragmentary,Olla,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3332,PisaPDM8400x,PisaPDM8400,,fragmentary,Olla,Y,rim,1,,,,,,16,,Pottery/ceramic,,,,,0,FALSE,,
3333,PisaPDM8400y,PisaPDM8400,,fragmentary,Olla,Y,rim,4,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3334,PisaPDM8400z,PisaPDM8400,,fragmentary,Olla,Y,base,2,,,,,,,13.4,Pottery/ceramic,,,,,0,FALSE,,
3335,PisaPDM8400aa,PisaPDM8400,,fragmentary,Olla,Y,base,1,,,,,,,9,Pottery/ceramic,,,,,0,FALSE,,
3336,PisaPDM8400ab,PisaPDM8400,,fragmentary,Olla,Y,base,1,,,,,,,13.6,Pottery/ceramic,,,,,0,FALSE,,
3337,PisaPDM8400ac,PisaPDM8400,,fragmentary,Olla,Y,base,1,,,,,,,13,Pottery/ceramic,,,,,0,FALSE,,
3338,PisaPDM8400ad,PisaPDM8400,,fragmentary,Olla,Y,wall,30,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3406,PisaPDM8405n,PisaPDM8405,,fragmentary,Olla,Y,rim,1,,,,,,18,,Pottery/ceramic,,,,,0,FALSE,,
3407,PisaPDM8405o,PisaPDM8405,,fragmentary,Olla,Y,base,1,,,,,,,12,Pottery/ceramic,,,,,0,FALSE,,
3408,PisaPDM8405p,PisaPDM8405,,fragmentary,Olla,Y,wall,31,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3436,PisaPDM8417j,PisaPDM8417,,fragmentary,Olla,Y,rim,1,,,,,,12,,Pottery/ceramic,,,,,0,FALSE,,
3476,PisaPDM8419ad,PisaPDM8419,,fragmentary,Olla,Y,wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3477,PisaPDM8419ae,PisaPDM8419,,fragmentary,Olla,Y,base,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3501,PisaPDM8439o,PisaPDM8439,,fragmentary,Olla,Y,wall,6,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3502,PisaPDM8439p,PisaPDM8439,,fragmentary,Olla,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2679,PisaPDM7016bi,PisaPDM7016,,fragmentary,Olla-A,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2859,PisaPDM7065k,PisaPDM7065,,fragmentary,Olla-A,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3339,PisaPDM8400ae,PisaPDM8400,,fragmentary,Olla-A,Y,rim,1,,,,,,15.7,,Pottery/ceramic,,,,,0,FALSE,,
3340,PisaPDM8400af,PisaPDM8400,,fragmentary,Olla-A,Y,rim & wall,1,,,,,,19.2,,Pottery/ceramic,,,,,0,FALSE,,
3341,PisaPDM8400ag,PisaPDM8400,,fragmentary,Olla-A,Y,rim & wall,1,,,,,,19.8,,Pottery/ceramic,,,,,0,FALSE,,
3342,PisaPDM8400ah,PisaPDM8400,,fragmentary,Olla-A,Y,rim & wall,1,,,,,,17.5,,Pottery/ceramic,,,,,0,FALSE,,
3343,PisaPDM8400ah,PisaPDM8400,,fragmentary,Olla-A,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3503,PisaPDM8439q,PisaPDM8439,,fragmentary,Olla-A,Y,rim & wall,1,,,,,,22,,Pottery/ceramic,,,,,0,FALSE,,
3344,PisaPDM8400ai,PisaPDM8400,,fragmentary,Olla-B,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3345,PisaPDM8400aj,PisaPDM8400,,fragmentary,Olla-B,Y,rim,1,,,,,,13,,Pottery/ceramic,,,,,0,FALSE,,
3346,PisaPDM8400ak,PisaPDM8400,,fragmentary,Olla-B,N,rim,1,,,,,,9.8,,Pottery/ceramic,,,,,0,FALSE,,
2680,PisaPDM7016bj,PisaPDM7016,,fragmentary,Olla-C,Y,rim & wall,1,,,,,,12.8,,Pottery/ceramic,,,,,0,FALSE,,
2681,PisaPDM7016bk,PisaPDM7016,,fragmentary,Olla-C,Y,rim & wall,1,,,,,,14,,Pottery/ceramic,,,,,0,FALSE,,
3347,PisaPDM8400al,PisaPDM8400,,fragmentary,Olla-C,Y,rim & wall,1,,,,,,12.7,,Pottery/ceramic,,,,,0,FALSE,,
2682,PisaPDM7016bl,PisaPDM7016,,fragmentary,Olla-D1,N,rim,1,,,,,,19,,Pottery/ceramic,,,,,0,FALSE,,
2683,PisaPDM7016bm,PisaPDM7016,,fragmentary,Olla-D1,N,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2815,PisaPDM7047c,PisaPDM7047,,fragmentary,Olla-D1,Y,rim & wall,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3074,PisaPDM7141a,PisaPDM7141,,fragmentary,Olla-D1,Y,rim,1,,,,,,22,,Pottery/ceramic,,,,,0,FALSE,,
2684,PisaPDM7016bn,PisaPDM7016,,fragmentary,Olla-D2,Y,rim,1,,,,,,19.8,,Pottery/ceramic,,,,,0,FALSE,,
2752,PisaPDM7034i,PisaPDM7034,,fragmentary,Olla-D2,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3348,PisaPDM8400am,PisaPDM8400,,fragmentary,Olla-D2,Y,complete profile,1,,,,,,15.2,,Pottery/ceramic,,,,,0,FALSE,,
3349,PisaPDM8400an,PisaPDM8400,,fragmentary,Olla-D2,Y,rim,1,,,,,,18.4,,Pottery/ceramic,,,,,0,FALSE,,
3350,PisaPDM8400ao,PisaPDM8400,,fragmentary,Olla-D2,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3351,PisaPDM8400ap,PisaPDM8400,,fragmentary,Olla-D2,Y,rim,1,,,,,,13.5,,Pottery/ceramic,,,,,0,FALSE,,
3409,PisaPDM8405q,PisaPDM8405,,fragmentary,Olla-D2,Y,rim,1,,,,,,16,,Pottery/ceramic,,,,,0,FALSE,,
3410,PisaPDM8405r,PisaPDM8405,,fragmentary,Olla-D2,Y,rim,1,,,,,,17,,Pottery/ceramic,,,,,0,FALSE,,
3504,PisaPDM8439r,PisaPDM8439,,fragmentary,Olla-D2,Y,rim & wall,1,,,,,,17,,Pottery/ceramic,,,,,0,FALSE,,
2685,PisaPDM7016bo,PisaPDM7016,,fragmentary,Olla-D3,Y,rim,1,,,,,,13.6,,Pottery/ceramic,,,,,0,FALSE,,
2778,PisaPDM7038l,PisaPDM7038,,fragmentary,Olla-E,Y,rim & wall,1,,,,,,14,,Pottery/ceramic,,,,,0,FALSE,,
2686,PisaPDM7016bp,PisaPDM7016,,fragmentary,Olla-F,Y,rim,1,,,,,,13.6,,Pottery/ceramic,,,,,0,FALSE,,
2741,PisaPDM7030m,PisaPDM7030,,fragmentary,Olla-F,N,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2753,PisaPDM7034j,PisaPDM7034,,fragmentary,Olla-F,Y,rim,1,,,,,,12,,Pottery/ceramic,,,,,0,FALSE,,
2890,PisaPDM7080e,PisaPDM7080,,fragmentary,Olla-F,Y,entire profile,1,,,,,16,,,Pottery/ceramic,,,,,0,FALSE,,
2892,PisaPDM7084b,PisaPDM7084,,fragmentary,Olla-F,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3191,PisaPDM8311c,PisaPDM8311,,fragmentary,Olla-F,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3352,PisaPDM8400aq,PisaPDM8400,,fragmentary,Olla-F,Y,rim & wall,1,,,,,,17,,Pottery/ceramic,,,,,0,FALSE,,
3353,PisaPDM8400ar,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,14.4,,Pottery/ceramic,,,,,0,FALSE,,
3354,PisaPDM8400as,PisaPDM8400,,fragmentary,Olla-F,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3355,PisaPDM8400at,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,15.3,,Pottery/ceramic,,,,,0,FALSE,,
3356,PisaPDM8400au,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,22,,Pottery/ceramic,,,,,0,FALSE,,
3357,PisaPDM8400av,PisaPDM8400,,fragmentary,Olla-F,Y,rim & wall,1,,,,,,17.4,,Pottery/ceramic,,,,,0,FALSE,,
3358,PisaPDM8400aw,PisaPDM8400,,fragmentary,Olla-F,Y,rim & wall,1,,,,,,17.5,,Pottery/ceramic,,,,,0,FALSE,,
3359,PisaPDM8400ax,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,15.5,,Pottery/ceramic,,,,,0,FALSE,,
3360,PisaPDM8400ay,PisaPDM8400,,fragmentary,Olla-F,Y,rim & wall,1,,,,,,26.2,,Pottery/ceramic,,,,,0,FALSE,,
3361,PisaPDM8400az,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,16,,Pottery/ceramic,,,,,0,FALSE,,
3362,PisaPDM8400ba,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,18,,Pottery/ceramic,,,,,0,FALSE,,
3363,PisaPDM8400bb,PisaPDM8400,,fragmentary,Olla-F,Y,rim,1,,,,,,17.6,,Pottery/ceramic,,,,,0,FALSE,,
3411,PisaPDM8405s,PisaPDM8405,,fragmentary,Olla-F,Y,rim,1,,,,,,20,,Pottery/ceramic,,,,,0,FALSE,,
3412,PisaPDM8405t,PisaPDM8405,,fragmentary,Olla-F,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3485,PisaPDM8436a,PisaPDM8436,,fragmentary,Olla-F,Y,rim,1,,,,,,20,,Pottery/ceramic,,,,,0,FALSE,,
3505,PisaPDM8439r,PisaPDM8439,,fragmentary,Olla-F,Y,rim & wall,1,,,,,,17.8,,Pottery/ceramic,,,,,0,FALSE,,
3506,PisaPDM8439s,PisaPDM8439,,fragmentary,Olla-F,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2687,PisaPDM7016bq,PisaPDM7016,,fragmentary,Olla-G,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3364,PisaPDM8400bc,PisaPDM8400,,fragmentary,Olla-G,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3413,PisaPDM8405u,PisaPDM8405,,fragmentary,Olla-G,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3414,PisaPDM8405v,PisaPDM8405,,fragmentary,Olla-H,Y,rim,1,,,,,,16,,Pottery/ceramic,,,,,0,FALSE,,
3415,PisaPDM8405w,PisaPDM8405,,fragmentary,Olla-H,Y,rim,1,,,,,,18,,Pottery/ceramic,,,,,0,FALSE,,
2754,PisaPDM7034k,PisaPDM7034,,fragmentary,Olla-I,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3192,PisaPDM8311d,PisaPDM8311,,fragmentary,Olla-I,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3002,PisaPDM7092c,PisaPDM7092,,fragmentary,Olla-L,Y,rim & wall,1,,,,,,20,,Pottery/ceramic,,,,,0,FALSE,,
3365,PisaPDM8400bd,PisaPDM8400,,fragmentary,Olla-L,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3416,PisaPDM8405x,PisaPDM8405,,fragmentary,Olla-L,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
3417,PisaPDM8405y,PisaPDM8405,,fragmentary,Olla-M,Y,rim,1,,,,,,18,,Pottery/ceramic,,,,,0,FALSE,,
3366,PisaPDM8400be,PisaPDM8400,,fragmentary,Olla-Na,Y,rim,1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2688,PisaPDM7016br,PisaPDM7016,,fragmentary,Olla-Nb,Y,rim,1,,,,,,13.6,,Pottery/ceramic,,,,,0,FALSE,,
2755,PisaPDM7034l,PisaPDM7034,,fragmentary,Olla-Nb,Y,rim,1,,,,,,26,,Pottery/ceramic,,,,,0,FALSE,,
3418,PisaPDM8405z,PisaPDM8405,,fragmentary,Olla-Nb,Y,rim,2,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2726,PisaPDM7028b,PisaPDM7028,,fragmentary,Olletta,Y,rim,1,,,,,,7,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2947,PisaPDM7090l,PisaPDM7090,,fragmentary,Olletta,Y,rim,1,,,,,,9,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3045,PisaPDM7105g,PisaPDM7105,,fragmentary,Olletta,Y,rim,1,,,,,,11.5,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
3405,PisaPDM8405m,PisaPDM8405,,fragmentary,Olletta,Y,rim,1,,,,,,9.5,,Pottery/ceramic,,clay red; clay yellow,before 250,,0,FALSE,,
2703,PisaPDM7016cg,PisaPDM7016,,intact,PinCircularHead,Y,perforated head,1,,,,,,,,Cu alloy,,other metal,,4.9,0,FALSE,,
3205,PisaPDM8318f,PisaPDM8318,,intact,PinCircularHead,Y,,1,,,,,,,,Cu alloy,,,uncertain,4.22,0,FALSE,"Date given as ""tardoantico/altomedievale""",
3107,PisaPDM8203r,PisaPDM8203,,intact,Plaque,Y,"""small plaque""",2,,,,,,,,Cu alloy,,,,4.19,0,FALSE,,
3236,PisaPDM8339x,PisaPDM8339,,intact,Plaque,Y,small triangular plaque w stud,2,,,,,,,,Cu alloy,,other metal,,4.5-6,0,FALSE,,
3391,PisaPDM8400cd,PisaPDM8400,,fragmentary,Plaque,Y,,1,,,,,,,,Lead/pewter,,,,4.23,0,FALSE,,
2701,PisaPDM7016ce,PisaPDM7016,,fragmentary,Plate,Y,wall,2,,,,,,,,Glass,,,before 250,,0,FALSE,,
2756,PisaPDM7034m,PisaPDM7034,,fragmentary,Plate,Y,rim; small plate [no measurements given],1,,,,,,,,Pottery/ceramic,,,,,0,FALSE,,
2829,PisaPDM7050k,PisaPDM7050,,fragmentary,Plate,Y,rim,1,,,,,,13.5,,Glass,,,before 250,,0,FALSE,,
2961,PisaPDM7090z,PisaPDM7090,,fragmentary,Plate,Y,rim,1,,,,,,11.5,,Glass,,,500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3295,PisaPDM8398q,PisaPDM8398,,fragmentary,Plate,Y,base,1,,,,,,,12.3,Glass,,,400-450; 450-500; 500-550; 550-600; 600-650; 650-700,,0,FALSE,,
3296,PisaPDM8398r,PisaPDM8398,,fragmentary,Plate,Y,rim,1,,,,,,12.5,,Glass,,,300-350; 350-400,,0,FALSE,,
2584,PisaPDM7012i,PisaPDM7012,,fragmentary,Plate-ARSW-A1/2-Lamboglia9a2,Y,rim,1,,,,,20,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2631,PisaPDM7016p,PisaPDM7016,,fragmentary,Plate-ARSW-A1/2-Lamboglia9a2,Y,rim,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2583,PisaPDM7012h,PisaPDM7012,,fragmentary,Plate-ARSW-A2-Lamboglia4/36B,Y,rim,1,,,,,14,,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3128,PisaPDM8307j,PisaPDM8307,,fragmentary,Plate-ARSW-A2-Lamboglia4/36B,Y,rim,1,,,,,,13,,Pottery/ceramic,,,250-300; before 250,,0,FALSE,,
3129,PisaPDM8307k,PisaPDM8307,,fragmentary,Plate-ARSW-A2-Lamboglia9b,Y,rim,1,,,,,,22,,Pottery/ceramic,,,before 250,,0,FALSE,,
2841,PisaPDM7061a,PisaPDM7061,,fragmentary,Plate-ARSW-D1-AtlanteXXXVI1,Y,rim; 3 grooves under outer edge,1,,,,,,38,,Pottery/ceramic,,incised decoration,350-400; 400-450; 450-500,,0,FALSE,,
2642,PisaPDM7016aa,PisaPDM7016,,fragmentary,Plate-ARSW-D1-Hayes170?,N,base,1,,,,,,,12,Pottery/ceramic,,,450-500; 500-550; 550-600; 600-650,,0,FALSE,,
3048,PisaPDM7105j,PisaPDM7105,,fragmentary,Plate-ITS-1,Y,rim,1,,,,,,24,,Pottery/ceramic,,,before 250,,0,FALSE,,
3076,PisaPDM7141c,PisaPDM7141,,fragmentary,Plate-ITS-1.1,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2915,PisaPDM7086t,PisaPDM7086,,fragmentary,Plate-ITS-11.1,Y,base w foot w ring,1,,,,,,,12.5,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2916,PisaPDM7086u,PisaPDM7086,,fragmentary,Plate-ITS-11.1.4,Y,rim,1,,,,,,34,,Pottery/ceramic,,,before 250,,0,FALSE,,
3070,PisaPDM7139d,PisaPDM7139,,fragmentary,Plate-ITS-12.1.2,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
3108,PisaPDM8203s,PisaPDM8203,,fragmentary,Plate-ITS-12.1.2,Y,rim,1,,,,,,34,,Pottery/ceramic,,,before 250,,0,FALSE,,
3177,PisaPDM8307bf,PisaPDM8307,,fragmentary,Plate-ITS-12.1.2,Y,rim,1,,,,,,36,,Pottery/ceramic,,,before 250,,0,FALSE,,
2604,PisaPDM7012ac,PisaPDM7012,,fragmentary,Plate-ITS-12.2,Y,rim,1,,,,,,44,,Pottery/ceramic,,,before 250,,0,FALSE,,
2917,PisaPDM7086v,PisaPDM7086,,fragmentary,Plate-ITS-18,Y,base w foot w ring,1,,,,,,,14,Pottery/ceramic,,,before 250,,0,FALSE,,
3178,PisaPDM8307bg,PisaPDM8307,,fragmentary,Plate-ITS-20.3,Y,rim,1,,,,,,20,,Pottery/ceramic,,,before 250,,0,FALSE,,
2918,PisaPDM7086w,PisaPDM7086,,fragmentary,Plate-ITS-20.3.2,Y,rim,1,,,,,,24,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2919,PisaPDM7086x,PisaPDM7086,,fragmentary,Plate-ITS-20.4,Y,base w foot w ring,2,,,,,,,7.5,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2920,PisaPDM7086y,PisaPDM7086,,fragmentary,Plate-ITS-20.4,Y,base,4,,,,,,,9,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2921,PisaPDM7086z,PisaPDM7086,,fragmentary,Plate-ITS-20.4,Y,rim,2,,,,,,22,,Pottery/ceramic,,,before 250,,0,FALSE,,
3077,PisaPDM7141d,PisaPDM7141,,fragmentary,Plate-ITS-20.4,Y,base,1,,,,,,,7.5,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
2792,PisaPDM7041b,PisaPDM7041,,fragmentary,Plate-ITS-20.4.4,Y,base w foot w ring,1,,,,,,,9.5,Pottery/ceramic,,,before 250,,0,FALSE,,
2605,PisaPDM7012ad,PisaPDM7012,,fragmentary,Plate-ITS-21.3.1,Y,rim,1,,,,,,14,,Pottery/ceramic,,,before 250,,0,FALSE,,
2981,PisaPDM7090at,PisaPDM7090,,fragmentary,Plate-ITS-4.6,Y,rim,1,,,,,,14,,Pottery/ceramic,,,before 250,,0,FALSE,,
3179,PisaPDM8307bh,PisaPDM8307,,fragmentary,Plate-ITS-6.2.1,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
2708,PisaPDM7016cl,PisaPDM7016,,fragmentary,Plate-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2709,PisaPDM7016cm,PisaPDM7016,,fragmentary,Plate-LateITS,Y,base w foot w ring,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2710,PisaPDM7016cn,PisaPDM7016,,fragmentary,Plate-LateITS,Y,base w double paired grooves,1,,,,,,,,Pottery/ceramic,,incised decoration,before 250,,0,FALSE,,
2882,PisaPDM7078i,PisaPDM7078,,fragmentary,Plate-LateITS,Y,base,2,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
3081,PisaPDM7144d,PisaPDM7144,,fragmentary,Plate-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,rouletted decoration,before 250,,0,FALSE,,
3082,PisaPDM7144e,PisaPDM7144,,fragmentary,Plate-LateITS,Y,base,1,,,,,,,,Pottery/ceramic,,,before 250,,0,FALSE,,
2985,PisaPDM7090ax,PisaPDM7090,,fragmentary,Plate-LateITS-20.4,Y,rim,2,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
2986,PisaPDM7090ay,PisaPDM7090,,fragmentary,Plate-LateITS-20.4,Y,rim,1,,,,,,26,,Pottery/ceramic,,,before 250,,0,FALSE,,
3083,PisaPDM7144f,PisaPDM7144,,fragmentary,Plate-LateITS-20.4,Y,rim & base,1,,,,,,21,,Pottery/ceramic,,,before 250,,0,FALSE,,
3084,PisaPDM7144g,PisaPDM7144,,fragmentary,Plate-LateITS-20.4,Y,rim,1,,,,,,18,,Pottery/ceramic,,,before 250,,0,FALSE,,
2987,PisaPDM7090az,PisaPDM7090,,fragmentary,Plate-LateITS-21.2,Y,base w double groove,1,,,,,,,11,Pottery/ceramic,,incised decoration,before 250,,0,FALSE,,
2988,PisaPDM7090ba,PisaPDM7090,,fragmentary,Plate-LateITS-21.3,Y,rim,1,,,,,,26,,Pottery/ceramic,,,before 250,,0,FALSE,,
2989,PisaPDM7090bb,PisaPDM7090,,fragmentary,Plate-LateITS-21.3,Y,base w foot w ring,1,,,,,,,12,Pottery/ceramic,,,before 250,,0,FALSE,,
3063,PisaPDM7129a,PisaPDM7129,,fragmentary,Plate-LateITS-21.3,Y,rim w fragmentary eros w double flute,1,,,,,,13,,Pottery/ceramic,,,before 250,,0,FALSE,,
2990,PisaPDM7090bc,PisaPDM7090,,fragmentary,Plate-LateITS-21.6,Y,rim,1,,,,,,33,,Pottery/ceramic,,,before 250,,0,FALSE,,
