Site name,Cat No,Provenance code,X coordinate,Y coordinate,No. of Artefacts,Activity category,act_cat,Material,Material detail,Type,Sub-type,Sub-type,Description,Inscription,Inventory number, Reduced,Date,Stratigraphical info,Period,Building phase,Building phase code,Building phase reduced,Building,Finds complex,Location,Gender ,Gender code,Width (cm),Diam. (cm),Height (cm),Length (cm),Thickness (cm),Weight (g),Other measurement (cm),Fabric,Published illustration (Schönberger 1978 unless otherwise stated),Published reference (by Witz or Ulbert) and parallels
Oberstimm,B0963,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Thin trapezoidal bronze sheet.  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,0.9 - 1.2 ,,,5.4,,,,,Pl. 41,
Oberstimm,B0964,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Round-sectioned bronze fragment.  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,,,,4.8,,,,,Pl. 41,
Oberstimm,B0965,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet.  ,,"1975, 182 ",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,,,,1.8,,,,,Pl. 41,
Oberstimm,B0966,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Thin bronze sheet fragment.  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,1.2,,,1.3,,,,,Pl. 41,
Oberstimm,B0967,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Thin bronze sheet fragment.  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,,,,2.1,,,,,Pl. 41,
Oberstimm,B0968,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small sheet fragment; tin?  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,,,,1.3,,,,,Pl. 41,
Oberstimm,B0969,19.991200,96.98762,138.46443,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment of D-shaped section.  ,,"1975, 182",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,male?,ZMa,,,,3.1,,,,,Pl. 41,
Oberstimm,B0906,21.991030,90.47124,91.39444,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small bronze rivet.  ,,"1975, 216",216,,upper levels,,Period 1-2?,ZP1_2,P1_2,1_fortifications,,Fläche 21,male?,ZMa,,,,1.4,,,,,Pl. 39,
Oberstimm,B1004,21.991030,90.47124,91.39444,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.  ,,"1975, 216 ",216,,upper levels,,Period 1-2?,ZP1_2,P1_2,1_fortifications,,Fläche 21,male?,ZMa,1,,,1.5,,,,,Pl. 41,
Oberstimm,B1005,21.991030,90.47124,91.39444,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Trapezoidal bronze sheet fragment.  ,,"1975, 216 ",216,,upper levels,,Period 1-2?,ZP1_2,P1_2,1_fortifications,,Fläche 21,male?,ZMa,0.7- 1   ,,,2.4,,,,,Pl. 41,
Oberstimm,B0946,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,semi-lunate-shaped strip of bronze sheet; fragment.  ,,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26,near south corner",male?,ZMa,,,,4,,,,,Pl. 40,
Oberstimm,B0947,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet with three rivet holes; rolled up.  ,,"1975, 263",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26,near south corner",male?,ZMa,1.3,,,3.3,,,,,Pl. 40,
Oberstimm,B0952,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Thin, trapezoidal strip of bronze sheet.  ",,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,0.8 - 2.1   ,,,9,,,,,Pl. 40,
Oberstimm,B0953,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Semi-lunate-shaped strip of bronze, of thin sheet.  ",,"1975, 263",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,max. 1.7   ,,,8.1,,,,,Pl. 40,
Oberstimm,B0954,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Thin,  narrow strip of bronze sheet.      ",,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,max. 1   ,,,3.7,,,,,Pl. 40,
Oberstimm,B0955,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small strip of bronze sheet.  ,,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,max. 1.2   ,,,2,,,,,Pl. 40,
Oberstimm,B0956,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet.  ,,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,,,,3.4,,,,,Pl. 40,
Oberstimm,B0957,26.991060,179.93288,79.37763,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze sheet fragment.  ,,"1975, 263 ",263,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, near south corner",male?,ZMa,1.5,,,2.1,,,,,Pl. 40,
Oberstimm,B0873,26.991070,180.39656,89.36415,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Thin strip of bronze sheet.  ,,"1975, 267 ",267,,,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 26,male?,ZMa,2.2 or 3.1   ,,,2.7,,,,,Pl. 39,
Oberstimm,B0886,26.991070,180.39656,89.36415,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small strip of bronze sheet.  ,,"1975, 267 ",267,,,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 26,male?,ZMa,,,,3.9,,,,,Pl. 39,
Oberstimm,B1016,26.991070,180.39656,89.36415,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.    ,,"1975, 267 ",267,,,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 26,male?,ZMa,,,,2.8,,,,,Pl. 41,
Oberstimm,B1017,26.991070,180.39656,89.36415,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.    ,,"1975, 267 ",267,,,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 26,male?,ZMa,,,,1.2,,,,,Pl. 41,
Oberstimm,B0899,26.991080,182.41541,82.87266,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet.    ,,"1975, 265 ",265,,,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, southern part",male?,ZMa,,,,2.7,,,,,Pl. 39,
Oberstimm,B1000,26.991080,182.41541,82.87266,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small folded piece of bronze sheet.  ,,"1975, 265 ",265,,,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, southern part",male?,ZMa,0.9,,,0.8,,,,,Pl. 41,
Oberstimm,B1001,26.991080,182.41541,82.87266,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze wire fragment.  ,,"1975, 265",265,,,,Period 1-2?,ZP1_2,P1_2,12,,"Fläche 26, southern part",male?,ZMa,,,,2.3,,,,,Pl. 41,
Oberstimm,B0962,27.991050,187.70977,83.08953,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Solid bronze fragment.  ,,"1975, 288 ",288,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,"Fläche 27, west part",male?,ZMa,3,,,3.8,0.6,,,,Pl. 40,
Oberstimm,B0867,31.991020,181.13588,75.32869,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Flat, semicircular arched, thick bronze sheet fragment.  ",,"1975, 331 ",331,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 31,male?,ZMa,2.2,,,5.2,,,,,Pl. 39,
Oberstimm,B0881,31.991020,181.13588,75.32869,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow Bronze strip with a rivet hole.  ,,"1975, 331",331,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 31,male?,ZMa,0.8,,,3.4,,,,,Pl. 39,
Oberstimm,B0910,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze sheet fragment; working piece for a cuirass hinge? slightly trapezoidal bronze sheet withtongue-like extension.  ,,"1975, 340",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,4.1,,,2.7,,,,,Pl. 40,
Oberstimm,B0928,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet.  ,,"1975, 340",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,3.3,,,,,Pl. 40,
Oberstimm,B0929,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet.  ,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,3,,,,,Pl. 40,
Oberstimm,B0930,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet with two  rivet holes.    ,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,3.6,,,,,Pl. 40,
Oberstimm,B0931,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet.      ,,"1975, 340",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,2.4,,,,,,,,Pl. 40,
Oberstimm,B0932,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Double-foled bronze sheet fragment.      ,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,2.4,,,,,Pl. 40,
Oberstimm,B0933,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Double-foled bronze sheet fragment.      ,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,3.3,,,,,Pl. 40,
Oberstimm,B0934,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze sheet fragment.  ,,"1975, 340",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,3.6,,,,,Pl. 40,
Oberstimm,B0935,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.     ,,"1975, 340",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,1.9,,,,,Pl. 40,
Oberstimm,B0936,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,2,,,,,Pl. 40,
Oberstimm,B0937,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.  ,,"1975, 340 ",340,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,,,,2,,,,,Pl. 40,
Oberstimm,B0970,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet.  ,,"1975, 341",341,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,1.6,,,2.1,,,,,Pl. 41,
Oberstimm,B0971,32.991050,175.27399,97.13108,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Arched strip of bronze sheet; varying thickness; fragment of a strap slide?  ,,"1975, 341 ",341,,,,Period 1-2?,ZP1_2,P1_2,12,Finds complex 124,"Fläche 32, from the early modern street",male?,ZMa,0.9 - 1.2   ,,,3.6,,,,,Pl. 41,
Oberstimm,B0884,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,thin strip of bronze sheet with trimmed edge.  ,,"1975, 355",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,1.1,,,4.7,,,,,Pl. 39,
Oberstimm,B0973,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Remains of a bronze nail?; bronze rod of quadrangular section; with flat hammered end.  ,,"1975, 355 ",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,,,,2.9,,,,,Pl. 41,
Oberstimm,B0974,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Small badly corroded bronze ring; incompletely cast?   ,,"1975, 355 ",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,,0.8,,,,,,,Pl. 41,
Oberstimm,B0975,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Small, thin bronze sheet; bent over.  ",,"1975, 355 ",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,,,,0.9,,,,,Pl. 41,
Oberstimm,B0984,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet.  ,,"1975, 355 ",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,0.2,,,3.6,,,,,Pl. 41,
Oberstimm,B0985,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Narrow strip of bronze sheet.  ,,"1975, 355 ",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,0.3,,,2.3,,,,,Pl. 41,
Oberstimm,B0986,36.990010,174.22732,92.64537,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Strip of bronze sheet.  ,,"1975, 355",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,Street,,Fläche 36,male?,ZMa,1,,,2.5,,,,,Pl. 41,
Oberstimm,B0943,2.020030,129.39943,80.06988,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,Bronze fragment.  ,,"1975, 33 ",33,,,,Period 1d?,ZP1D,P1,5_6,Finds complex 83,"Fläche 2b, Pit c",male?,ZMa,,,,2.8,,,,,Pl. 40,
Oberstimm,B1009,24.990030,185.70237,103.52926,1.00,stone  and metal working?,ZSM,Copper alloy,,Scraps,,,"Thin, narrow bronze strip with remains of lead(?) reinforcing; bent into a curve.   ",,"1975, 247 ",247,,,,Period 1d?,ZP1D,P1,12,Finds complex 108,"Fläche 24, Depression c",male?,ZMa,Sheet: 0.9,,,,,,,,Pl. 41,
Oberstimm,E0040b,4.991020,105.42323,79.38580,1.00,toilet?,ZT,Glass,,Unguentaria,,,l body sherd; bluish.,,"1975, 61",61,,above Planum 1,,Period 1-2,P1_2,P1_2,1,,"Fläche 4, eastern part",female?,ZFe,,,,,,,,,,Isings 8. - Hofheim 18. - Maastricht 2-3. - Tongern 9-13. - Fishbourne 83-84.
Oberstimm,E0055,15.990050,113.82958,119.51244,1.00,toilet?,ZT,Glass,,Unguentaria,,,Lower part; blue. ,,"1975, 168 ",168,,,,Period 1d,P1D,P1,7,Finds complex 64,"Fläche 15, Pit e",female?,ZFe,,5.5,,,,,,,,Isings 28 with literature. - Calvi 153 pl. B.68. - Sunkowsky fig. 43. - Filarska 137. - La Baume N 18. - Fremersdorf IV pl. 47.
Oberstimm,E0038,19.990030,96.29095,140.74212,1.00,toilet?,ZT,Glass,,Unguentaria,,,Lower part; greenish. ,,"1975, 197 ",197,,,,Period 2,P2,P2,"Building 3?, well",Finds complex 51,"Fläche 19, Well c",female?,ZFe,,1.4,,,,,,,,Isings 27. -  Heddernheim II 115-118. - Tongern 28-29.
Oberstimm,E0041,19.990030,96.29095,140.74212,1.00,toilet?,ZT,Glass,,Unguentaria,,,Body; greenish. ,,"1975, 197 ",197,,,,Period 2,P2,P2,"Building 3?, well",Finds complex 51,"Fläche 19, Well c",female?,ZFe,,3.6,,,,,,,,Isings 82 B1; 28b. - Heddernheim II 119-129. - Maastricht 5-8. - Tongern 14-23. - Berger 74ff. pl. 20 no. 189.
Oberstimm,E0040a,15.991040,106.40897,111.31323,1.00,toilet?,ZT,Glass,,Unguentaria,,,l body sherd; bluish. ,,"1975, 159",159,,upper levels,,Period 1-2?,ZP1_2,P1_2,1_2_7,,Fläche 15,female?,ZFe,,2,,,,,,,,
Oberstimm,E0039,36.990010,174.22732,92.64537,1.00,toilet?,ZT,Glass,,Unguentaria,,,l rim sherd; greenish. ,,"1975, 355",355,,upper levels,,Period 1-2?,ZP1_2,P1_2,12,,Fläche 36,female?,ZFe,,2,,,,,,,,
Oberstimm,B0450,4.991120,90.11643,74.01321,1.00,toilet?/writing?,ZT_W,Copper alloy,,Rods and sticks,,,"Narrow, facetted bronze rod; both ends broken; probe or stilus fragment.  ",,"1975, 57",57,,above Planum 1,,Period 1-2,P1_2,P1_2,1,,"Fläche 4, southwest corner",male?/female?,ZMa_Fe,,,,15.1,,,,,Pl. 31,
Oberstimm,F0005 ,8.990030,154.35493,88.86469,1.00,toilet?/writing?,ZT_W,Worked Bone and Antler,,Stili?,,,"Fragment of a small bone rod withspoon-like end; ear cleaner?, stilus? ",,"1975, 129",129,,,,Period 2,P2,P2,6,Finds complex 88,"Fläche 8, Pit c",male?/female?,ZMa_Fe,,,,12.2,,,,,Pl. 112,
Oberstimm,E0042,1.071010,69.47056,85.85985,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,l body sherd; colourless.,,"1975, 26",26,,,,Period 1-2,P1_2,P1_2,fortifications,Finds complex 2,"Fläche 1g, predominantly fill from defence trench",N/A,U,,6,,,,,,,," Isings 42. ? Straubing pl. 75,33-34."
Oberstimm,E0007e,4.991020,105.42323,79.38580,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l wall sherd; bluish.,,"1975, 61",61,,above Planum 1,,Period 1-2,P1_2,P1_2,1,,"Fläche 4, eastern part",N/A,U,,,,,,,,,,
Oberstimm,E0007f,4.991020,105.42323,79.38580,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l rim sherd; bluish.  ,,"1975, 64",64,,beneath Planum 1,,Period 1-2,P1_2,P1_2,1,,"Fläche 4, eastern part",N/A,U,,,,,,,,,,
Oberstimm,E0007h,8.991160,141.15299,88.96737,2.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,2 wall sherds; bluish green.,,"1975, 116",116,,beneath Planum 1,,Period 1-2,P1_2,P1_2,6,,Fläche 8,N/A,U,,,,,,,,,,
Oberstimm,E0006,19.991110,89.59601,140.77270,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l rim sherd; bluish-green. ,,"1975, 188",188,,beneath Planum l,,Period 1-2,P1_2,P1_2,Unknown,,"Fläche 19, 7 m from north and l m from west",N/A,U,,16,,,,,,,,
Oberstimm,E0014,15.990010,110.29097,127.08966,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",Standring,,"Half, colourless.",,"1975, 164",164,,,,Period 1b-c,P1B_C,P1,2,Finds complex 32,"Fläche 15, Pit a",N/A,U,,8.4  / 4.6 ,2.8,,,,,,,Isings 5. - Aislingen pl. 13.2.  - Simonett 163ff Minusio Cadra Grave 31. - Fishbourne 2 (Form). - Dura-Europos 76-78. - Filarska 32. - La Baume D2.
Oberstimm,E0027,16.990090,112.80650,94.04610,3.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,l body sherd; 2 wall sherd; bluish. ,,"1975, 173",173,,,,Period 1b-c,P1B_C,P1,Street,Finds complex 57,"Fläche 16, Water canal 9",N/A,U,,5,,,,,,,,
Oberstimm,E0007k,19.990050,93.45666,137.50410,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l wall sherd; bluish.  ,,"1975, 199",199,,,,Period 1b-c,P1B_C,P1,3,Finds complex 39,"Fläche 19, Pit e",N/A,U,,,,,,,,,,
Oberstimm,E0022a,26.990010,184.69020,80.05403,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,l body sherd; greenish. ,,"1975, 270",270,,,,Period 1b-c,P1B_C,P1,12,Finds complex 102,"Fläche 26, Pit a",N/A,U,,8,,,,,,,,
Oberstimm,E0007n,29.991020,97.54306,165.56467,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l wall sherd; bluish.  ,,"1975, 322",322,,,,Period 1b-c,P1B_C,P1,Fortifications,Finds complex 8,"Fläche 29, fill of the defence trench I, from gravel band",N/A,U,,,,,,,,,,Isings 3b. - Berger 18ff. no. 28-29. - Lorenzberg pl. 25.6-8. - Calvi 162 pl. C.2. - Aislingen pl. 13.27-31. - Günzburg fig. 4.32. - Tuttlingen fig. 7.1. - Heddernheim II 1-24. - Rheingönheim pl. 18.13-18. - Hofheim 9. - Camulodunum I 61-62. - Fishbourne 17-19. - Charlesworth pl. 1.1. - Tongern 3-8. - Liege 1. - Maastricht 51-52. - Straubing pl. 75.1-2. - Oppenländer 254. -Sunkowsky fig. 16.b. - Goethert-Polaschek 36.
Oberstimm,E0016,2.060010,128.48149,117.38285,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,"l body sherd; colourless, ",,"1975, 50",50,,,,Period 1d,P1D,P1,7,Finds complex 58,"Fläche 2f, Pit a",N/A,U,,4.8,,,,,,,,Isings 2 or 37.
Oberstimm,E0007g,2.070010,131.32756,127.05031,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l wall sherd; greenish.  ,,"1975, 53",53,,,,Period 2,P2,P2,"9, Well a",Finds complex 90,"Fläche 2g, Well a",N/A,U,,,,,,,,,,
Oberstimm,E0005,13.990030,118.84883,127.31274,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l rim sherd; bluish. ,,"1975, 158",158,,,,Period 2,P2,P2,9,Finds complex 94,"Fläche 13, Pit complex a-b",N/A,U,,17.5,,,,,,,,
Oberstimm,E0002a,15.990020,106.58299,127.17063,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Handled,,l body sherd; dark green.,,"1975, 165",165,,,,Period 2,P2,P2,2,Finds complex 33,"Fläche 15, Pit b",N/A,U,,5.4,,,,,,,,
Oberstimm,E0021,15.990020,106.58299,127.17063,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,Half; greenish. ,,"1975, 165",165,,,,Period 2,P2,P2,2,Finds complex 33,"Fläche 15, Pit b",N/A,U,,12.5  / 4.5 ,4.8,,,,,,,
Oberstimm,E0015,22.990050,87.75908,101.67063,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,"l body sherd; dark green, ",,"1975, 241",241,,,,Period 2,P2,P2,Unknown,Finds complex 19,"Fläche 22, Pit e",N/A,U,,3.3,,,,,,,,
Oberstimm,E0004,1.011030,122.43975,86.93753,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l rim sherd; bluish. ,,"1975, 3",3,,unter Planum 2,,Period 1?,ZP1,ZP1,6,,Fläche 1a,N/A,U,,14,,,,,,,,
Oberstimm,E0007d,1.011030,122.43975,86.93753,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,1 wall sherd; green-blue.  ,,"1975, 2",2,,beneath Planum 1,,Period 1?,ZP1,ZP1,6,,Fläche 1a,N/A,U,,,,,,,,,,
Oberstimm,E0007b,13.991020,118.02391,109.88465,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l body sherd; greenish blue.  ,,"1975, 155",155,,beneath Planum 1,,Period 1?,ZP1,ZP1,7_9,,Fläche 13,N/A,U,,,,,,,,,,
Oberstimm,E0026,21.991030,90.47124,91.39444,2.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,2 rim sherd; greenish. ,,"1975, 220",220,,beneath Planum 1,,Period 1?,ZP1,ZP1,1_fortifications,,Fläche 21,N/A,U,,10,,,,,,,,
Oberstimm,E0034a,22.991090,82.43939,106.57660,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,,,l rim sherd; greenish. ,,"1975, 237 ",237,,beneath Planum 1,,Period 1?,ZP1,ZP1,Street,,"Fläche 22, in area of the gate",N/A,U,,12,,,,,,,,
Oberstimm,E0035,22.991090,82.43939,106.57660,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,"Bowls, small",,,l rim sherd; greenish. ,,"1975, 237 ",237,,beneath Planum 1,,Period 1?,ZP1,ZP1,Street,,"Fläche 22, in area of the gate",N/A,U,,8,,,,,,,,Isings 94. - Calvi 164 pls 11.2; C. 3. - Heddernheim II 278. - Oppenländer 429.
Oberstimm,E0007c,1.011030,122.43975,86.93753,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,Ribbed (Tiefe Rippenschale) ,,l wall sherd; greenish.,,"1975, 1",1,,upper levels,,Period 1-2?,ZP1_2,P1_2,6,,Fläche 1a,N/A,U,,,,,,,,,,
Oberstimm,E0075b,2.020030,129.39943,80.06988,1.00,tableware and serving?/toilet?,ZTS_T,Glass,,Dishes/bowls,,,l wall sherd: dark blue. ,,"1975, 188",182,,upper levels,,Period 1-2?,ZP1_2,P1_2,3?,,Fläche 19,N/A,U,,,,,,,,,,"Haevernick. - A. v. Saldern, JGS 6, 1964, 42f.  - Oppenländer 260-266. - Goethert Polaschek 4."
